0.153767,0.142111,0.138004,0.126570,0.120259,0.111444,0.091859,0.085787,0.065849,0.033489
-0.069930,-0.065084,-0.062082,-0.061636,-0.063012,-0.044176,-0.034045,-0.040229,-0.038729,-0.008571
-0.069943,-0.034285,-0.018492,0.001605,0.009796,0.025856,0.033029,0.039611,0.049899,0.055691
0.074097,0.110054,0.088647,0.081010,0.089407,0.078691,0.078400,0.082337,0.079993,0.052765
0.274968,0.200490,0.180171,0.144392,0.131014,0.110521,0.094310,0.091686,0.069375,0.037766
0.093511,0.084130,0.056639,0.058758,0.043351,0.029962,0.036977,0.012596,0.022567,0.013003
0.056836,0.070891,0.052815,0.058396,0.051443,0.059233,0.061400,0.058046,0.052102,0.040449
0.020969,-0.000620,0.023183,0.020748,0.030545,0.030213,0.031690,0.048338,0.031688,0.033062
-0.064048,-0.071769,-0.056245,-0.057208,-0.059170,-0.053770,-0.041129,-0.036358,-0.031629,-0.035429
-0.041963,-0.030357,-0.031339,-0.022036,-0.027535,-0.006716,-0.001188,-0.010008,0.003699,0.006193
-0.076464,-0.066261,-0.073668,-0.070489,-0.052036,-0.058399,-0.043984,-0.052615,-0.042138,-0.037006
0.036657,0.021909,0.033507,0.049694,0.051208,0.044284,0.052359,0.061482,0.047900,0.039228
-0.010199,0.002549,0.014959,0.001498,0.000970,-0.007128,0.002764,-0.008622,-0.004305,-0.005566
-0.071293,-0.070176,-0.068357,-0.056976,-0.063514,-0.055417,-0.048709,-0.049174,-0.048429,-0.036415
-0.055561,-0.054274,-0.049279,-0.047498,-0.031194,-0.030235,-0.021239,-0.019976,-0.009327,0.005793
0.125149,0.117853,0.123754,0.128361,0.115447,0.125321,0.116760,0.111507,0.099282,0.084333
0.323404,0.228271,0.202271,0.151114,0.127886,0.127049,0.094941,0.068265,0.048499,0.020515
0.110264,0.059826,0.042039,0.067650,0.036368,0.031524,0.040360,0.030282,0.033782,0.030658
-0.044485,-0.012907,-0.019083,-0.004710,-0.009118,-0.006884,-0.005285,0.011868,0.009096,0.009339
0.001990,0.002822,-0.015350,-0.004027,0.003610,-0.002888,0.007168,0.006667,0.002213,0.005991
-0.051887,-0.021360,-0.041164,-0.037964,-0.025685,-0.026620,-0.029961,-0.011708,-0.000392,0.021763
-0.020240,-0.030092,-0.047874,-0.038167,-0.047728,-0.035293,-0.034053,-0.027160,-0.026495,-0.019237
-0.037872,-0.028875,-0.019409,-0.033714,-0.037539,-0.043301,-0.039216,-0.026181,-0.027132,0.000763
-0.001677,-0.022030,-0.007092,-0.014255,0.001458,-0.004070,0.002243,0.014092,0.021976,0.040079
-0.035205,-0.032867,-0.041141,-0.043028,-0.044450,-0.037201,-0.035297,-0.022706,-0.023847,-0.004030
-0.024930,-0.032353,-0.043271,-0.018538,-0.035180,-0.029326,-0.006033,-0.002101,-0.008711,0.012106
-0.014362,0.012364,0.025109,0.043402,0.033038,0.059706,0.053280,0.050279,0.060147,0.048756
-0.048263,-0.017466,-0.039733,-0.014141,-0.020679,-0.025758,-0.009143,-0.011526,-0.005206,0.015044
0.017615,-0.002848,-0.009563,-0.021003,-0.035240,-0.032594,-0.044925,-0.047401,-0.054068,-0.022636
-0.069804,-0.081362,-0.080952,-0.080041,-0.082918,-0.085262,-0.082712,-0.072467,-0.070174,-0.036885
-0.045024,-0.036729,-0.041447,-0.028311,-0.027683,-0.032548,-0.029057,-0.028275,-0.024250,-0.003224
